0,"1
Brad Crouch",11,11.9,17,16.2,28,28.1,5,2.8,0,0,0,1.3,3,0.7,7,6.9,0,0.4,0,0.5,101,105.8
1,"2
Matt Crouch",14,13.8,13,19.2,27,33,2,3,0,0,1,0.7,2,0.8,5,4.8,0,0.3,0,0.3,89,108.4
2,"3
Rory Sloane",13,13.1,10,11.1,23,24.2,2,3.1,0,0,2,2.6,1,1.5,7,7.8,0,0.8,0,0.3,92,105.1
3,"4
Tom Lynch",11,12.9,9,7.6,20,20.5,6,7.1,0,0,2,0.8,1,0.7,2,2.2,2,1.3,2,1,90,91.7
4,"4
Rory Laird",13,14.7,7,14.8,20,29.4,1,5.7,0,0,1,1.2,0,0.6,2,2.2,0,0.1,0,0,65,99.6
5,"6
Richard Douglas",11,12.7,7,9,18,21.6,2,2.8,0,0,4,1.1,1,1,6,3.8,0,0.6,0,0.4,78,81.8
6,"6
Hugh Greenwood",12,7.6,6,8.3,18,15.9,1,2.5,0,0,2,0.6,1,1,11,6.6,0,0.6,0,0.3,94,74.6
7,"8
Sam Jacobs",5,7.9,10,6.5,15,14.4,3,3.7,45,39.8,0,1,0,1.2,1,2.7,0,0.4,0,0.3,93,98.4
8,"9
Jake Lever",8,10.4,6,5.6,14,16,6,6.3,0,0.1,3,1.5,0,1,1,1.8,0,0.1,0,0.1,61,67.2
9,"9
Rory Atkins",7,12.3,7,9.2,14,21.4,3,4.7,0,0,0,0.5,0,0.9,4,2.4,0,0.4,0,0.3,60,79.9
10,"9
Wayne Milera",8,8.8,6,6.8,14,15.6,5,3.3,0,0,0,0.6,2,0.7,2,2.3,0,0.5,0,0.2,53,60.6
11,"9
Josh Jenkins",7,9,7,4.2,14,13.2,2,5.2,5,5.2,0,1.1,0,1,1,2.5,2,2.1,0,1,62,78.2
12,"13
David Mackay",9,10.3,4,6.5,13,16.9,2,3,0,0,0,0.6,1,0.8,5,3.5,0,0.4,0,0.4,58,67.8
13,"14
Taylor Walker",11,10.3,1,4.6,12,14.8,8,6.3,0,0,2,0.9,3,1.5,3,1.9,3,2.3,3,1.5,85,78.7
14,"14
Luke Brown",6,9.2,6,5.5,12,14.7,2,3.8,0,0,2,0.7,0,0.5,5,1.9,0,0.1,0,0,58,57.6
15,"14
Eddie Betts",8,8.8,4,4.5,12,13.3,1,3.3,0,0,0,0.8,3,1.2,5,3.3,1,2.3,1,1.4,53,70.8
16,"17
Brodie Smith",8,12.6,3,7.8,11,20.4,2,4.7,0,0,0,0.3,1,0.7,5,2,0,0.5,0,0.4,53,76.9
17,"18
Jake Kelly",5,7.6,5,7.3,10,14.8,2,4.3,0,0,1,0.5,0,0.8,2,2.8,0,0,0,0,40,59.4
18,"19
Andy Otten",6,7.3,3,6.1,9,13.3,2,4.3,0,1.5,1,0.8,2,1.1,2,2.3,1,1.1,1,0.4,40,61.9
19,"20
Charlie Cameron",6,9.5,2,4.5,8,13.9,1,2.8,0,0,0,1,0,0.9,4,4.3,1,1.2,1,1,48,69.4
20,"21
Kyle Hartigan",6,7.1,1,4.7,7,11.8,2,4.3,0,0,2,0.9,3,1.2,1,1.7,0,0,0,0,23,47.8
21,"22
Daniel Talia",1,6.1,1,6.4,2,12.5,0,4.2,0,0,0,0.6,0,0.5,1,1.9,0,0,0,0,9,50.2
22,All Players,186,10.2,135,8.0,321,18.2,60,4.1,50,2.1,23,0.9,24,0.9,82,3.3,10,0.7,8,0.4,1405,76.9
